zoho_account_id,zoho_url,account_name,tags,matched_tags,owner_name,owner_email,owner_id,website,company_linkedin,phone,industry,employees,company_size,annual_revenue,revenue_size,annual_revenue_text,annual_revenue_numeric,parent_account_name,parent_account_id,address,city,state,zip,country,billing_street,billing_city,billing_state,billing_code,billing_country,account_code,account_status,icp_score,signal_score,tier,track,current_erp_pain,budget_sap_roadmap,timeline,trigger_event_news,lead_source,campaign_name,import_notes,description,created_by,modified_by,created_time,modified_time,last_activity_time
6834250000002788076,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788076,"Bowman Andros Products, Llc",Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/bowman-andros-products-llc/about/,,Food And Beverage Manufacturing,,501-1000,,$190.5 M,,,,,10119 Old Valley Pike,Mount Jackson,VA,22842,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T00:50:02+05:30
6834250000003314038,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314038,Brakebush Brothers,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.brakebush.com,http://www.linkedin.com/company/brakebush-chicken,+1 608-296-2121,food production,1900,,200000000,,,,,,,,,,,N4993 6th Dr,Westfield,Wisconsin,53964,United States,,,,,,,,,,,,,,"Brakebush Brothers, Inc. privately owned and U.S. operated since 1925, is a value-added processor of great tasting chicken products.  We have processing facilities in Westfield, Wisconsin (headquarters); Irving, Texas; Wells, Minnesota; Mocksville, North Carolina; and Hartwell, GA; along with our own Transportation fleet.  Our Westfield and Irving facilities are state of the art operations and provide a complete line of further processed chicken with over 200 products for Foodservice, Industrial, and Chain accounts.  We have multiple production lines with capacities ranging from 5,000 to over 10,000 pounds per hour.  We offer the products, programs, promotions and culinary support to help you grow your business.  Brakebush takes pride in being a socially responsible manufacturer. 

Best practices in food safety are paramount to operating a best-in-class food processing facility. That's why we take a completely transparent approach to safety, one that helps instill confidence and trust.  We have an aggressive environmental pathogen testing program and participation in a full array of plant audits.  We have multiple technologies, including x-ray bone detection equipment, ensure that our products are among the safest in the industry.

Brakebush has always strived to be a leader in our industry, from new technology to customer expectations, and sustainability is no different. As a company, we have evaluated every aspect of our costs to maintain control over them. If there is a better, more efficient and less impactful way to do something we have made those changes and will continue to look at ways to improve.  We are in a rural setting, in a small community, in a small county in Wisconsin and have always known that it is our responsibility to make a small environmental impact while making a very positive impact on our community. We have strived to be a leader in every aspect of our business and to be a positive example in our community.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003314041,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314041,Breg,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.breg.com,http://www.linkedin.com/company/breg,+1 760-795-5440,medical devices,1500,,310000000,,,,,,,,,,,2382 Faraday Ave,Carlsbad,California,92008,United States,,,,,,,,,,,,,,"Breg, Inc. is a global leader in orthopedic bracing and cold therapy devices, founded in 1989 and based in Carlsbad, California. The company has experienced significant growth, particularly after its 2012 divestiture from Orthofix, doubling its revenues through strategic acquisitions and distribution agreements. By 2024, Breg is projected to achieve approximately $300.8 million in annual revenue and employs between 750 to 1,200 people worldwide.

Breg specializes in a variety of orthopedic products, including motorized cold therapy units, knee and shoulder braces, and other bracing solutions for different body parts. Their offerings emphasize comfort and mobility management, with innovative designs like the Freestyle™ OA knee brace and the SlingShot® 3 shoulder brace. Breg distributes its products through over 100 distributors across 36 countries, ensuring a broad reach in the orthopedic market. The company has also received recognition for its employee engagement and customer satisfaction, highlighting its commitment to quality and service.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000002788101,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788101,"Brentwood Industries, Inc.",Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,http://www.linkedin.com/company/brentwood-industries/about/,,Plastics Manufacturing,,501-1000,,$100 M,,,,,621 Brentwood Dr,Reading,PA,19611,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T16:49:49+05:30
6834250000003159065,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159065,Brewer Crane and Rigging LLC,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.brewercrane.com,,,Const Equip Rental,,,24000000,,,,,,,,CA,92040,US,10125 Channel Road 0,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000003159066,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159066,"Bright Machines, Inc.",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.brightmachines.com,,,"Metalworking Machinery, NEC",,,42768931,,,,,,,,CA,94103,US,2445 16TH St,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T09:52:19+05:30
6834250000003159067,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159067,"Brilliant Home Technology, Inc.",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.brilliant.tech,,,Switchgear Apparatus,,,8530693,,,,,,,,CA,94402,US,155 Bovet Rd Ste 500,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000003314091,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314091,BSN Medical,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.bsnmedical.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003314106,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314106,Buhler Industries,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.buhlergroup.com,http://www.linkedin.com/company/buhler,+41 71 955 11 11,machinery,13000,,3324000000,,,,,,,,,,,5 Gupfenstrasse,Uzwil,Sankt Gallen,9240,Switzerland,,,,,,,,,,,,,,"Bühler Group is a Swiss family-owned technology group based in Uzwil, Switzerland. With a history of 165 years, it specializes in mechanical and thermal processing systems for the food production and mobility industries. The company operates in over 140 countries and employs more than 10,000 people worldwide.

Founded in 1860, Bühler has evolved from a flour production supplier into a global industrial solution provider. It focuses on collaborative innovation and sustainability, with initiatives like the Urs Bühler Innovation Fund and the Bühler Energy Center. The company designs and supplies comprehensive manufacturing systems, pioneering advancements in extrusion, automation, and digital technologies. Bühler holds around 30 patents and aims to provide scalable, high-performance solutions to meet industrial challenges. Its systems contribute to food production for two billion people daily.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003159068,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159068,"Bulldog Acquisition, LLC",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.bulldogfactory.com,,,Conveyors,,,12509477,,,,,,,,MI,48071,US,25880 Commerce Dr,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-24T22:03:39+05:30
6834250000002788070,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788070,Burger Boat,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/burger-boat-company/about/,,Manufacturing,,51-200,,$138.4 M,,,,,1811 Spring St At,Manitowoc,WI,54220,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T00:50:02+05:30
6834250000003314057,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314057,Burton Snowboards,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.burton.com,http://www.linkedin.com/company/burton-snowboards,+1 802-660-3200,sporting goods,950,,348565000,,,,,,,,,,,80 Industrial Parkway,Burlington,Vermont,05401,United States,,,,,,,,,,,,,,"Burton Snowboards, founded in 1977 by Jake Burton Carpenter, is the world's first snowboard manufacturing company. Headquartered in Burlington, Vermont, it designs, manufactures, and markets a wide range of snowboarding equipment, clothing, accessories, and outdoor products. The company has played a significant role in the evolution of snowboarding, transitioning from handmade wooden prototypes to industry-leading innovations in snowboards, bindings, boots, and apparel.

Burton has a strong commitment to sustainability and is a certified B Corporation®. It supports the growth of snowboarding through advocacy for resort access, sponsorship of top athletes, and organization of events like the U.S. Open Snowboarding Championships. With a global presence, Burton operates offices in Austria, Japan, Australia, Canada, and China, serving snowboarders in over 27 countries. The company continues to innovate and expand its product lines, fostering the sport's development from a hobby to an Olympic event.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003314085,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314085,CalPortland,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.calportland.com,http://www.linkedin.com/company/calportland,+1 844-823-6309,building materials,2800,,864100000,,,,,,,,,,,2025 East Financial Way,Glendora,California,91741,United States,,,,,,,,,,,,,,"CalPortland Company, founded in 1891, is the oldest continuously operating portland cement company west of the Rocky Mountains. Headquartered in Summerlin, Nevada, it is a leading producer of cement, ready-mix concrete, aggregates, asphalt, and related building materials across the western United States and Canada. The company operates 4 cement plants, 19 cement terminals, 76 ready-mix plants, and 2 asphalt plants, supported by a fleet of over 1,300 ready-mix trucks.

CalPortland emphasizes quality, safety, and environmental leadership, with initiatives like a 24-megawatt wind farm at its Mojave plant. Its product offerings include portland cement, innovative sustainable concrete, a variety of aggregates, and asphalt for paving. The company is known for its reliable supply chain and has contributed to significant infrastructure projects such as the Hoover Dam and SoFi Stadium, making it a trusted partner for contractors in the construction industry.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003314113,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314113,Cambrex,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.cambrex.com,http://www.linkedin.com/company/cambrex,+1 877-695-8363,pharmaceuticals,2000,,619200000,,,,,,,,,,,1 Meadowlands Plaza,East Rutherford,New Jersey,07073,United States,,,,,,,,,,,,,,"Cambrex Corporation is a global Contract Development and Manufacturing Organization (CDMO) that specializes in drug development and manufacturing services for the pharmaceutical industry. Founded in 1981, Cambrex has evolved from a fine chemical manufacturer into a fully integrated biopharmaceutical services provider. The company is headquartered in East Rutherford, New Jersey, and operates a network of development and manufacturing facilities worldwide.

Cambrex offers a range of services that support pharmaceutical companies throughout the drug development lifecycle. These include contract development for drug formulation, manufacturing of small molecule therapeutics and biopharmaceutical ingredients, and bulk manufacturing from clinical to commercial scales. The company also provides biocatalysis services, chemical process development, and stability storage and testing facilities. With over 40 years of experience, Cambrex continues to focus on enhancing its capabilities through strategic acquisitions and expansions.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003314076,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314076,Carlisle Interconnect Technologies,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.carlisleit.com,http://www.linkedin.com/company/t-o-interconnect-technologies-group,+1 800-458-9960,computer hardware,0,,850000000,,,,,,,,,,,100 Tensolite Drive,St. Augustine,Florida,32092,United States,,,,,,,,,,,,,,"T.O. Interconnect Technologies Group is a professional consulting firm specializing in management consulting, R&D engineering, and customized professional education services during technology innovation and commercialization cycles.

Over the years we have established ourselves as proven business and technical experts when it comes to strategic and technical leadership during critical, high-tech product development and technology commercialization cycles.

Our goal is to provide our customers with rapid solutions analysis and team mobilization for successful executions of high-tech product and service developments, enabling them to become and remain competitive.

Our management consulting services focus on change-management in early, mid-stage, and mature high-tech ventures embarking on new product and service developments, bringing technical expertise and focused team co-ordination for a systematic issue resolution and an on-time product and service delivery. 

Our domain of technical expertise spans from R&D engineering and embedded systems solutions in RFID and  RADAR applications, TDMA and FDMA communication protocol implementations, digital and analog board designs for video and audio applications, RTL designs and IP cores development for FPGAs and ASICs, to mission critical redundant embedded systems developments built for commercial, industrial, automotive, aerospace, and military applications.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003159069,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159069,Central Moloney Inc,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,WWW.centralmoloneyinc.com,,,Power Transformers,,,91903440,,,,,,,,AR,71601,US,2400 W 6th Ave,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T09:52:14+05:30
6834250000003314103,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314103,Centric Brands,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.centricbrands.com,http://www.linkedin.com/company/centricbrands,+1 646-582-6000,apparel & fashion,2300,,2400000000,,,,,,,,,,,350 5th Avenue,New York,New York,10118,United States,,,,,,,,,,,,,,"Centric Brands LLC is a prominent global lifestyle brand collective based in New York City. The company designs, sources, markets, and sells a wide range of high-quality products in apparel, accessories, beauty, and entertainment. Founded in 1987, Centric has evolved through various names and rebranded in 2018 after acquiring Global Brands Group's North American licensing business. 

With a portfolio of over 100 licensed and owned brands, Centric focuses on kids', men's, and women's categories. Notable licensed brands include Calvin Klein, Tommy Hilfiger, and Disney, while owned brands feature Hudson and Robert Graham. The company operates more than 96 retail stores and 344 shop-in-shop locations, primarily in North America, and is expanding its global presence. Centric's products are available through major retailers like Walmart, Target, and Amazon, as well as through its own direct-to-consumer channels.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003159070,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159070,"Century Tool & Gage, LLC",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.centurytool.com,,,Special Dyes & Tools,,,18782054,,,,,,,,MI,48430,US,200 S Alloy Dr,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000002788105,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788105,Cesiumastro,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/cesiumastro/about/,,Defense And Space Manufacturing,,501-1000,,$100 M,$100 M,100000000,,,13215 Bee Cave Pkwy Suite A 300,Austin,TX,78738,US,13215 Bee Cave Pkwy Suite A 300,Austin,TX,,US,ACC-008,Prospect,72,10,B,Track 1 — SAP (ver. TBC),"Company is using multiple ERP tools including SAP, Acumatica & Deltek - Lack of Native Functionality & Reporting and Feature Limitations",Will include in the next budget,12 Months,"Triple trigger: (1) CesiumAstro raised $470M Series C (Feb 2026) — largest private space tech round of 2026. (2) Acquired Vidrovr (AI video analytics) to integrate into its software-defined communications stack. (3) Opened new 270,000 sq ft HQ facility (F",Unbound Campaign May 2026 - Batch 3,KloudData — Unbound Campaign May 2026 | Batch 3,Created from selected lead batch. Review website/domain if required before import.,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-01T13:08:02+05:30,2026-07-03T18:12:50+05:30
